Sales,Profit
26,11.7
67.64,5.9185
119.976,-17.9964
5.18,-8.029
15.56,7.3132
78.35,36.8245
59.52,15.4752
38.52,17.334
239.984,23.9984
19.35,9.4815
67,32.16
390.272,-24.392
62.192,19.435
23.88,11.2236
3.168,-4.752
528.43,0
13.392,1.5066
181.86,50.9208
180.588,-240.784
47.984,0.5998
18.76,9.0048
20.94,6.0726
58.68,18.1908
254.9,68.823
9.64,4.4344
826.62,355.4466
1633.14,473.6106
544.38,157.8702
26.046,-44.2782
74.352,26.9526
69.93,32.1678
3.75,1.8
20.928,7.5864
12.672,-3.168
65.99,17.1574
6.37,-9.555
3.648,-6.0192
31.104,10.8864
23.34,0.2334
29.97,14.0859
3.366,-2.244
95.968,9.5968
18.704,2.338
149.232,3.7308
15.936,5.7768
601.536,60.1536
10.99,4.2861
39.88,11.1664
62.24,28.008
53.2,14.896
39.84,18.3264
349.95,118.983
377.928,141.723
13.392,5.022
11.228,-18.5262
207.24,58.0272
1.504,0.1692
34.848,6.534
75.18,35.3346
149.97,52.4895
931.176,314.2719
430.88,124.9552
94.85,45.528
51.12,23.004
90,32.4
9.408,3.4104
4.672,1.46
318.4,107.46
12.768,4.6284
15.36,-3.264
230.376,20.1579
7.16,-0.0895
375.34,18.767
114.9,39.066
26.046,-44.2782
2.896,-4.7784
32.544,-7.7292
3.984,1.3944
181.797,-15.5826
44.94,12.5832
45.576,15.9516
318.43,-77.333
122.92,46.095
7.068,-2.8272
56.45,14.677
13.468,-22.8956
219.8,24.7275
317.058,-18.1176
49.08,4.908
324.9,38.988
18.24,5.2896
113.888,9.9652
105.584,7.9188
24.85,11.6795
60.312,5.2773
7.056,2.205
27.184,2.0388
107.984,9.4486
19.296,6.03
4.608,1.6704
79.974,-29.3238
2.946,-2.0622
3.136,-4.704
20.736,7.2576
99.98,7.9984
733.95,352.296
241.44,72.432
10.08,3.528
281.904,10.5714
201.432,67.9833
135.98,33.995
44.95,12.586
2.97,1.3068
6.54,2.6814
7.92,3.4848
203.92,22.941
3359.952,1049.985
18.24,9.12
27.78,9.1674
22.96,7.5768
28.99,8.4071
12.96,6.3504
22.96,6.6584
4164.05,83.281
47.984,13.1956
4.624,1.6762
15.24,5.1816
63.924,-46.8776
6.56,1.9024
13.11,3.4086
494.376,49.4376
29.2,9.855
248.85,27.3735
36.24,15.2208
11.68,3.504
11.91,0.1191
3.48,1.1136
30.96,-52.632
1704.89,767.2005
19.194,-12.796
121.792,13.7016
1919.976,215.9973
50.997,-40.7976
76.792,-16.3183
539.964,-107.9928
60.312,5.2773
1.944,-1.4256
12.984,4.7067
217.584,19.0386
328.776,28.7679
2.286,-3.6576
47.984,14.3952
25.344,8.8704
232.4,78.435
86.45,38.038
603.92,45.294
81.98,40.1702
271.764,48.3136
14.376,4.8519
341.96,-427.45
181.35,48.9645
8.64,4.2336
43.512,3.8073
662.88,74.574
25.92,9.072
68.94,20.682
128.82,50.2398
896.99,-1480.0335
1.234,-1.9744
67.56,6.756
21.72,7.8735
262.336,95.0968
148.48,16.704
241.176,15.0735
227.976,28.497
52.68,19.755
2.032,-1.3208
17.12,4.9648
431.968,37.7972
129.92,10.3936
568.728,28.4364
117.144,42.4647
203.52,54.9504
51.75,24.84
122.97,60.2553
244.615,20.967
59.97,28.7856
81.54,36.693
11.68,5.256
29,13.92
50.8,13.208
16.03,-25.648
15.712,5.6956
89.97,18.8937
435.999,20.5176
83.984,31.494
359.98,93.5948
70.56,-4.032
20.88,9.6048
3.81,1.8288
73.008,26.4654
3.208,-5.2932
26.176,-3.272
30.44,14.3068
35.28,11.9952
19.44,9.3312
37.88,18.94
9.552,-3.8208
290.666,3.4196
10.368,3.6288
14.352,4.485
141.96,41.1684
66.048,23.1168
1287.45,244.6155
25.824,9.0384
160.96,48.288
28.44,11.376
364.41,8.098
39.96,10.3896
361.764,68.3332
111.672,6.9795
13.776,-22.0416
10.272,3.21
24.048,7.2144
2.896,0.9774
17.94,8.7906
384.174,29.8802
1799.75,539.925
580.672,65.3256
18.936,5.9175
222.384,16.6788
50.454,-33.636
154.764,-36.1116
6.848,2.14
1091.168,68.198
219.168,-43.8336
6.928,-11.0848
40.032,15.012
443.92,13.3176
169.99,78.1954
25.92,12.4416
36.99,9.9873
629.1,301.968
193.95,9.6975
5.46,1.4742
22.288,-8.9152
65.424,-52.3392
77.88,3.894
281.372,-12.0588
281.372,-12.0588
7.488,-5.2416
22.336,7.8176
10.368,3.6288
65.79,30.2634
271.984,88.3948
11.76,3.1752
77.52,37.9848
48.64,15.808
1.81,0.6516
8.26,3.8822
43.56,3.267
5.84,0.73
271.764,60.392
262.24,78.672
182.72,84.0512
131.6,7.896
22.72,7.384
558.4,41.88
15.24,6.858
1408.1,394.268
32.896,11.1024
215.148,-103.9882
30.96,11.223
29.79,8.6391
128.9,15.468
60.12,28.8576
24.816,8.3754
14.976,5.4288
15.08,-22.62
24.288,-12.7512
16.192,-8.5008
251.006,-68.1302
54.192,4.0644
4.304,1.5602
108.92,49.014
16.74,8.37
2504.74,626.185
84.784,-16.9568
29.9,5.083
70.88,33.3136
3.76,1.0904
27.264,8.8608
56.65,24.3595
14.97,4.1916
4.02,1.9698
471.92,29.495
58.72,27.0112
5.16,0.8385
16.496,5.5674
71.976,19.7934
22.512,2.2512
3.444,-2.7552
538.194,-412.6154
47.984,14.3952
492.768,55.4364
286.79,74.5654
5.08,1.651
47.992,7.1988
61.96,16.1096
361.96,83.2508
278.82,125.469
133.38,58.6872
47.952,16.1838
16.74,4.3524
10.848,3.5256
18.544,3.0134
180.98,47.0548
99.98,42.9914
34.95,15.378
152,69.92
92.52,18.504
8.56,2.4824
45.36,21.7728
1421.664,-195.4788
8.96,2.7776
579.95,168.1855
29.12,12.5216
1202.94,300.735
7.92,3.564
36.192,2.7144
147.184,-29.4368
408.422,-5.8346
382.116,-92.7996
68.6,6.0025
435.504,48.9942
11.168,3.7692
72,12.96
655.9,275.478
603.92,181.176
513.024,12.8256
487.92,136.6176
15.24,5.334
209.97,71.3898
62.94,30.2112
25.92,7.776
10.368,3.6288
95.736,20.3439
900.08,117.0104
201.584,20.1584
3.392,-5.088
193.0656,-19.8744
15.552,5.4432
11.648,4.0768
418.8,-97.72
509.488,-127.372
825.174,-117.882
17.76,5.55
6.912,0.864
66.3,8.619
30.816,9.63
44.784,4.4784
569.536,64.0728
796.425,-525.6405
12.832,4.3308
40.46,19.8254
404.94,109.3338
116,29
657.552,49.3164
599.97,257.9871
38.97,0.7794
45.84,22.0032
38.24,-9.56
87.168,10.896
21.4,6.206
54.9,15.372
287.968,97.1892
13.12,3.8048
10.75,3.5475
11.62,3.6022
40.74,0.4074
83.25,14.985
9.45,4.536
20.65,9.499
45.36,21.7728
5.352,1.6056
99.372,-7.098
2.672,0.3674
28.672,10.3936
29.312,-74.7456
105.98,4.2392
35.06,10.518
33.94,9.1638
30,14.4
45.528,15.9348
844.116,-36.1764
812.736,60.9552
7.476,-5.9808
330.4,85.904
604.752,37.797
45.36,21.7728
10.128,3.6714
21.792,7.6272
439.8,145.134
8.256,0.6192
25.56,-20.448
4.368,-3.0576
11.52,3.744
12.96,6.2208
3.96,0.0792
1577.94,757.4112
15.008,-12.0064
59.98,26.3912
2395.2,209.58
1687.8,742.632
7.992,2.6973
5.184,1.8144
11.68,5.4896
104.8,26.2
14.496,4.8924
4.784,1.5548
4.73,2.3177
7.89,0.3156
65.5,32.095
2430.08,388.8128
104.85,50.328
3.9,1.521
801.96,200.49
191.96,32.6332
2.61,1.2006
5.96,1.6688
1169.694,-253.4337
1665.62,33.3124
2.88,1.4112
1443.96,375.4296
2.92,0.365
465.18,120.9468
22.428,-17.9424
37.52,3.752
2.624,0.4264
15.552,5.4432
64.704,-4.8528
17.472,5.0232
135.516,-31.6204
431.928,64.7892
12.448,3.89
657.93,-93.99
277.4,133.152
25.16,8.5544
91.92,31.2528
29.34,13.4964
139.44,47.061
6.912,2.5056
27.096,2.0322
177.568,-37.7332
58.416,16.7946
16.448,5.5512
36.784,10.5754
718.116,-71.8116
31.776,8.7384
9.555,-7.3255
487.984,152.495
5.56,1.7375
217.85,65.355
40.776,4.5873
63.936,5.5944
142.4,52.688
7.16,3.4368
681.408,42.588
3.52,1.0208
5.58,1.395
36.32,10.896
2060.744,643.9825
52.272,9.801
213.136,23.9778
69.52,19.4656
763.44,45.8064
9.216,3.3408
41.958,-9.7902
89.568,32.4684
22.248,7.5087
334.88,29.302
148.288,29.6576
4.624,1.6762
178.92,-29.0745
69.888,-46.592
487.984,152.495
47.3,12.298
4.13,1.1564
155.12,50.414
6.48,3.1752
15.52,4.5008
2.946,-2.0622
55.104,18.5976
104.88,41.952
34.7,12.492
33.72,15.5112
14.94,7.0218
638.73,166.0698
113.568,-21.294
9.096,1.7055
8.688,2.9322
30.88,3.86
6.408,1.4418
33.8,4.225
377.97,94.4925
258.9,93.204
24.56,11.5432
27.888,9.0636
6.456,-4.5192
52.68,19.755
13.88,-2.6025
103.92,-18.186
11.52,3.744
10.368,3.6288
39.072,2.9304
8.872,3.2161
121.104,-100.92
127.372,-30.9332
47.952,16.1838
44.46,14.6718
15.8,5.056
464.97,209.2365
181.96,20.0156
12.39,5.6994
84.09,42.045
79.36,32.5376
153.36,70.5456
43.68,21.4032
98.21,28.4809
9.84,3.2472
2.694,-2.245
25.344,7.92
43.92,15.921
59.994,-45.9954
439.992,164.997
87.96,30.786
15.488,3.6784
232.96,116.48
66.54,32.6046
43.26,14.2758
141.96,22.7136
79.4,5.955
163.96,70.5028
37.93,6.8274
15.168,3.792
24.78,6.9384
19.14,8.8044
899.97,314.9895
32.4,15.552
23.832,6.5538
6.368,-2.5472
34.176,-87.1488
5.544,1.6632
510.24,6.378
204.95,100.4255
11.54,3.462
162.6,34.146
45.68,21.0128
603.92,45.294
23.55,1.1775
5.04,0.1512
249.95,107.4785
33.4,12.358
18.92,7.3788
15.42,6.939
35.712,2.232
551.985,-459.9875
7.056,2.205
18.72,3.51
360.38,93.6988
11.16,2.79
14.94,6.8724
41.96,7.9724
636.86,0
499.99,129.9974
1259.93,327.5818
65.08,31.8892
26.38,12.1348
71.97,16.5531
129.98,62.3904
32.54,15.9446
10.9,3.052
59.98,25.1916
61.929,23.3954
16.52,7.5992
60.12,28.8576
49.536,17.3376
11.85,3.792
118.25,34.2925
368.97,81.1734
198.46,99.23
321.92,96.576
879.984,329.994
28.4,8.236
230.28,23.028
116.28,56.9772
841.568,294.5488
354.9,17.745
42.784,15.5092
563.43,-56.343
111.104,8.3328
11.68,5.4896
16.9,5.07
24.4,10.248
87.6,42.048
241.96,24.196
8.52,4.1748
1.788,-3.0396
99.372,-1.4196
1.344,0.504
119.96,11.996
1013.832,101.3832
1.984,0.6696
2003.52,-325.572
82.368,-19.5624
62.91,22.6476
6.912,2.3328
383.976,81.5949
10.368,3.6288
335.944,41.993
665.88,106.5408
71.976,8.997
37.94,18.2112
273.96,10.9584
269.982,40.4973
8.904,3.339
720.064,-63.0056
41.424,8.2848
3.132,-2.61
1085.42,282.2092
3.912,1.0269
62.376,7.0173
29.05,9.0055
180.96,67.86
4.419,-3.3879
16.032,2.2044
29.79,12.5118
57.23,14.3075
333,-16.65
36.44,12.0252
251.64,88.074
523.764,-192.0468
1359.96,118.9965
102.592,10.2592
22.704,5.9598
93.024,33.7212
12.768,1.4364
35.008,13.128
39.152,14.682
11.76,1.323
5.238,-4.0158
4.662,-3.7296
523.92,-72.039
100.792,10.0792
146.136,16.4403
25.06,11.7782
19.824,6.4428
823.96,51.4975
15.984,4.995
801.96,200.49
59.97,0
1056.86,306.4894
12.816,4.3254
314.352,-15.7176
18.98,8.9206
18.24,6.156
991.2,257.712
879.984,329.994
12.96,4.536
107.44,10.744
1458.65,423.0085
26.64,7.4592
476.8,119.2
87.444,18.4604
76.14,26.649
19.96,9.3812
1049.97,-209.994
611.058,-34.9176
2.368,0.8288
19.008,6.8904
911.984,113.998
674.352,-109.5822
134.01,36.1827
170.97,70.0977
170.352,10.647
7.184,2.245
6.28,0.0628
480.74,14.4222
616.998,-36.294
141.4,38.178
501.81,0
691.96,318.3016
34.95,15.378
85.96,40.4012
85.3,14.501
33.568,-53.7088
4.95,2.178
26.4,0
3.564,-6.237
823.96,51.4975
10.272,0.8988
447.944,89.5888
480.96,-269.3376
124.792,10.9193
40.176,14.5638
10.896,3.9498
10.64,2.7664
151.96,-182.352
238,38.08
155.34,55.9224
148.32,63.7776
240.784,27.0882
191.968,16.7972
11.56,5.6644
11.8,5.664
842.352,42.1176
23.472,7.6284
86.058,-63.1092
108.784,6.799
10.272,3.21
38.19,-26.733
49.632,3.7224
52.096,3.9072
9.568,2.99
82.368,-19.5624
364.704,-36.4704
40.256,11.0704
4.368,0.3822
12.128,-20.6176
134.85,37.758
8.56,2.6536
239.97,67.1916
356.94,107.082
659.9,217.767
1684.752,210.594
559.92,190.3728
279.944,48.9902
9.98,-16.467
48.9,18.093
3.552,1.2432
15.552,5.4432
2.368,0.8288
127.984,25.5968
10.368,3.6288
47.984,-1.1996
270.34,75.6952
98.112,18.396
563.808,21.1428
10.428,-6.952
547.136,-68.392
14.85,-3.2175
41.988,-9.7972
7.584,2.37
352.45,-211.47
470.376,52.9173
19.44,9.3312
9.82,3.2406
801.6,-448.896
161.568,10.098
16.096,5.2312
7.656,-6.1248
311.976,-42.8967
61.68,16.6536
63.96,30.7008
359.976,35.9976
25.344,7.92
26.72,9.352
30.28,1.2112
57.93,16.2204
35.34,13.4292
137.24,46.3185
241.332,-14.196
5.184,1.8792
145.544,16.3737
5.472,1.6416
47.984,13.1956
9.4,2.726
74,37
201.584,12.599
28.752,9.3444
27.216,9.8658
197.372,-25.3764
1424.9,356.225
14.56,6.2608
3.048,1.0287
25.92,9.072
835.17,16.7034
17.34,8.4966
44.384,15.5344
2.944,-0.6624
6.368,1.0348
48.848,15.8756
19.648,6.6312
255.108,-18.222
17.248,6.0368
159.984,13.9986
12.7,5.842
5.47,2.3521
79.36,23.808
22.14,6.4206
11.277,-8.6457
4.448,0.3336
44.76,14.547
38.28,17.6088
149.95,44.985
12.84,3.4668
44.67,12.0609
7.872,0.8856
7.872,0.8856
88.04,22.8904
40.635,-32.508
5.728,-9.1648
42.24,13.2
53.82,24.219
79.36,20.6336
13.48,6.74
29.8,9.3125
414,124.2
41.328,14.9814
39.92,11.1776
8.94,4.1124
84.784,-20.1362
53.316,-19.5492
56.52,15.8256
22.77,9.7911
287.968,-3.5996
2799.96,944.9865
48.94,24.47
257.499,24.2352
2591.56,621.9744
41.95,10.4875
79.12,13.846
52.96,20.1248
286.344,-64.4274
63.552,14.2992
41.376,4.6548
172.704,10.794
512.94,97.4586
860.93,189.4046
769.95,223.2855
14.98,4.494
373.08,82.0776
231.92,5.798
63.47,19.041
345,58.65
637.896,-127.5792
287.91,33.5895
36.6,11.895
1.78,0.4984
25.92,12.4416
101.94,21.4074
6.848,0.5992
474.43,199.2606
8.448,2.64
39.296,3.9296
17.12,4.9648
542.94,152.0232
8.64,4.2336
193.8,94.962
21.4,9.63
97.88,48.94
251.91,47.8629
25.86,6.7236
170.058,-4.8588
82.782,-15.1767
853.93,0
556.665,6.549
95.84,34.742
29.664,10.0116
9.184,2.87
153.584,13.4386
12.864,-22.512
479.97,239.985
232.88,60.5488
236.88,66.3264
29.9,14.651
100,21
18.693,-14.3313
383.952,76.7904
24.816,1.551
24.9,8.217
21.12,9.504
767.952,287.982
14.352,4.6644
191.976,19.1976
274.77,126.3942
70.56,23.9904
204.85,57.358
9.156,-13.734
23.992,-62.3792
80.88,39.6312
599.9,191.968
276.69,49.8042
172.764,32.6332
4.224,1.4784
409.272,-81.8544
55.44,18.018
20.928,6.8016
1801.632,-337.806
67.176,-20.1528
646.2,-8.0775
72.744,-15.4581
572.16,35.76
68.112,17.8794
25.032,7.8225
39.992,7.4985
20.016,1.7514
3.104,0.3492
7.52,1.41
10.272,0.8988
47.808,15.5376
978.84,110.1195
13.14,-21.681
10.024,-16.5396
156.3728,-52.8908
999.98,449.991
821.94,213.7044
220.064,55.016
339.136,0
7.04,3.3088
5.04,0.2016
116.28,56.9772
47.976,4.7976
60.048,22.518
5.022,-3.5154
182.994,-320.2395
10.272,3.21
7.857,-6.0237
302.384,30.2384
20.952,7.0713
11.784,3.9771
638.82,172.4814
20.7,9.936
10.95,3.285
14.352,4.6644
221.024,-55.256
3080,1416.8
79.96,18.3908
587.97,170.5113
32.4,15.552
404.9,16.196
9449.95,4630.4755
12.94,6.47
2.264,-5.2072
0.444,-1.11
146.176,47.5072
15.92,7.0048
159.96,17.9955
13.76,4.644
4.312,-6.8992
13.96,0.2792
27.414,-14.1639
73.98,19.9746
160.98,20.9274
17.34,8.4966
3.28,0.9512
8.856,2.9889
158.376,13.8579
1219.96,381.2375
3.168,0.99
19.44,9.3312
454.86,54.5832
91.392,29.7024
19.04,-1.428
37.44,16.848
37.59,17.6673
26.032,9.4366
35.91,9.6957
91.032,-2.2758
54.66,18.0378
67.344,7.5762
2624.985,-944.9946
73.28,21.2512
14.48,-23.892
11.952,4.0338
15.552,5.6376
45,21.6
209.97,90.2871
112.12,42.045
1575.14,204.7682
25.06,12.53
6.924,-10.386
37.392,2.337
79.12,13.846
18.9,8.694
57.42,26.4132
12.74,5.733
8.82,2.3814
120.784,-13.5882
322.59,64.518
9.762,-15.1311
13.72,1.2005
55.2,-2.07
259.136,-58.3056
29.24,9.8685
15.552,5.4432
4.896,1.6524
38.088,-27.9312
2.808,-1.9656
47.984,0.5998
26.064,-19.9824
15.696,5.1012
12.84,3.7236
539.97,134.9925
22.58,5.8708
16.52,7.5992
671.94,315.8118
169.064,-14.7931
168.624,14.7546
19.44,9.3312
31.92,8.2992
433.568,-65.0352
31.104,10.8864
54.816,17.8152
48.86,0.9772
14.2,6.532
12.96,6.2208
58.34,28.0032
56.3,15.764
629.95,163.787
122.97,60.2553
46.35,21.7845
14.976,5.4288
4.24,-6.36
319.96,115.1856
17.04,7.668
344.91,10.3473
81.94,20.485
98.16,9.816
6.874,-10.6547
1.996,-3.2934
8.928,0.6696
9.99,4.4955
10499.97,5039.9856
21.12,6.6
696.42,160.1766
304.776,22.8582
51.98,15.0742
24.7,10.374
21.93,10.3071
394.816,93.7688
18.192,-14.5536
7.31,3.4357
799.984,249.995
41.28,18.9888
184.66,84.9436
49.25,18.715
10.16,4.7752
14.76,4.2804
34.08,15.6768
17.67,7.7748
1604.9,481.47
385.686,-60.6078
15.984,4.995
9.42,4.239
6.56,1.9024
24.56,11.5432
128.4,64.2
62.28,29.2716
9.24,4.4352
482.664,85.176
4799.984,359.9988
37.94,18.2112
18.288,6.6294
385.8,130.2075
102.96,1.0296
174.42,41.8608
1.964,-3.2406
94.428,-42.4926
45.92,21.5824
61.584,-6.9282
22.48,10.3408
332.028,-348.6294
11.394,-17.6607
15.552,5.6376
31.104,11.2752
6.316,-10.4214
11.352,4.1151
20.808,7.0227
11.416,-18.8364
9.408,0.7056
19.83,5.949
209.7,100.656
43.92,11.8584
20.232,6.5754
149.97,5.9988
27.81,13.0707
66.3,8.619
1.64,0.738
1049.2,272.792
20.9,7.524
88.08,40.5168
751.92,150.384
887.103,177.4206
55.944,-13.2867
10.688,2.2712
11.824,1.0346
63.312,20.5764
96.784,-145.176
10.476,-6.8094
9.762,-6.8334
196.784,-22.1382
47.98,23.99
13.05,6.003
63.96,19.8276
80.48,24.144
11.673,-7.782
863.128,-160.2952
3.564,-6.237
956.6648,-225.0976
12.588,-20.1408
171.96,45.1395
871.4,148.138
692.472,190.4298
207.76,85.1816
71.928,6.2937
25.99,7.5371
3.592,1.1225
48.632,-121.58
323.1,61.389
9099.93,2365.9818
9.96,3.2868
25.3,11.891
11.36,5.2256
69.264,14.6224
3.69,1.7343
1103.97,496.7865
246.1328,-76.0116
11.696,3.9474
439.992,164.997
64.784,-12.9568
33.28,-49.92
14.088,4.9308
11.16,2.79
896.328,22.4082
189,68.04
53.982,-10.7964
177.225,-120.513
129.39,54.3438
54.32,0.5432
4367.896,327.5922
49.568,15.49
161.376,12.1032
2.784,0.4176
8.72,2.943
3.912,1.0269
59.752,19.4194
63.92,3.196
383.96,38.396
7.752,2.8101
33.568,11.7488
666.344,66.6344
573.728,-64.5444
21.936,8.226
19.44,9.3312
447.968,139.99
16.78,4.195
20.96,5.24
88.752,27.735
304.23,9.1269
167.86,78.8942
82.38,25.5378
23.976,-5.6943
33.29,7.9896
14.952,-11.9616
323.982,-80.9955
2.286,-1.6764
14.352,0.897
71.976,0.8997
9.21,2.3025
18,8.28
42.93,19.3185
15.552,5.4432
17.92,1.12
19.99,6.7966
22.92,8.022
50.88,14.628
27.312,9.2178
7.92,2.772
14.368,3.9512
107.97,22.6737
113.82,53.4954
5.184,1.8144
16.28,6.512
544.38,157.8702
19.824,6.6906
657.504,-131.5008
99.54,10.9494
199.96,85.9828
631.782,140.396
60.72,26.1096
20.724,-15.1976
415.872,-41.5872
16.768,1.4672
27.12,-4.746
95.84,34.742
12.96,6.2208
19.008,-12.672
1598.058,-1065.372
36.96,12.012
10.368,3.6288
77.72,-66.062
520.464,-14.8704
111.96,54.8604
29.16,8.4564
131.94,35.6238
25.92,8.2944
704.76,162.0948
7.41,3.4827
21.5,7.095
10.528,3.29
20.544,6.42
104.9,50.352
39.68,16.2688
51.75,24.84
11.68,5.4896
159.75,11.1825
103.968,16.8948
303.25,63.6825
270.72,78.5088
1487.04,148.704
17.48,8.2156
71.88,32.346
60.45,16.3215
253.176,-31.647
2.88,-4.464
384.944,-126.4816
153.584,13.4386
913.43,-52.196
43.92,11.8584
25.032,7.8225
46.76,22.4448
183.968,-25.2956
1259.97,327.5922
68.97,19.3116
70.368,6.1572
59.96,21.7355
25.984,-5.1968
27.36,-21.888
361.376,27.1032
172.186,-46.7362
69.008,12.0764
199.9,89.955
901.95,297.6435
971.5,252.59
11.328,2.5488
21.24,8.0712
34.8,2.175
38.976,-2.436
9.08,4.086
314.55,150.984
4.91,2.3077
5.78,2.7166
107.94,30.2232
19.65,9.039
617.97,160.6722
59.7,26.865
387.99,182.3553
575.92,71.99
30.4,15.2
478.24,219.9904
190.848,-21.4704
5.484,-4.0216
40.92,3.069
15.552,2.3328
17.24,4.4824
302.94,75.735
34.75,15.6375
113.94,54.6912
55.98,15.6744
27.18,12.231
1805.88,523.7052
70.95,18.447
20,9.6
7.98,2.0748
24.1,9.158
8.75,2.625
842.94,160.1586
2.182,-3.6003
27.384,2.7384
26.406,-71.2962
10.368,3.6288
23.68,7.4
109.95,36.2835
965.85,135.219
29.2,10.512
32.4,15.552
78.35,36.8245
31.68,14.256
29.12,14.2688
169.45,42.3625
12.56,4.0192
6.48,3.1104
186.69,87.7443
25.4,8.636
43.96,20.6612
1279.165,225.735
27.92,0.5584
129.568,-12.9568
6.368,2.1492
244.55,114.9385
1332.496,-299.8116
32.776,3.2776
147.184,-29.4368
54.384,1.3596
76.776,-58.8616
14.352,5.2026
209.792,26.224
3.304,1.1151
16.38,7.371
167.96,78.9412
321.568,-16.0784
12.96,6.2208
128.058,-23.7822
63.686,-15.4666
239.976,65.9934
344.22,-189.321
15.552,5.4432
21.248,7.4368
8.448,2.64
333.09,23.3163
248.98,54.7756
24.9,11.703
15.26,5.0358
43.32,14.2956
43.584,15.7992
116.28,56.9772
9.296,3.0212
19.44,9.3312
314.55,150.984
16.27,-25.2185
69.12,-14.688
4.47,-7.8225
418.296,5.2287
659.988,109.998
8.128,1.4224
36.288,12.7008
909.72,-51.984
917.9235,75.5937
38.88,19.0512
631.176,-462.8624
12.96,6.2208
12.96,6.2208
23.2,8.12
25.92,9.072
21.312,7.1928
173.656,17.3656
361.96,101.3488
62.85,13.1985
818.376,51.1485
20.34,0.2034
23.99,5.5177
171.288,-6.4233
37.3,17.158
81.96,39.3408
54.792,-40.1808
10.784,0.8088
290.98,75.6548
36.44,12.0252
21.4,10.058
48.664,15.8158
16.56,6.9552
1347.52,84.22
62.31,22.4316
20.32,6.9088
9.432,3.0654
34.86,16.0356
89.34,24.1218
269.98,67.495
99.9,47.952
39.08,14.4596
116.832,33.5892
2.296,-3.9032
408.006,72.5344
40.44,10.5144
122.352,13.7646
15.28,7.4872
11.96,5.8604
15.84,4.9104
86.376,30.2316
18.24,6.2016
13.12,4.3296
105.98,1.0598
493.92,-28.224
5.936,-8.904
325.86,149.8956
383.607,-5.4801
148.48,16.704
537.544,53.7544
1.928,-2.9884
6.912,0.6912
7.76,-2.134
659.168,49.4376
5.76,2.8224
351.216,4.3902
230.28,23.028
12.84,5.778
56.82,28.41
31.56,14.202
27.92,0.5584
8.559,-6.5619
49.568,17.9684
127.869,-9.1335
271.44,122.148
110.352,8.2764
36.4,13.832
419.136,-57.6312
100.704,-1.2588
45.216,4.5216
28.782,-21.1068
24.448,8.8624
10.476,-17.2854
76.14,26.649
21.24,8.0712
127.96,60.1412
479.984,89.997
657.93,184.2204
33.48,8.7048
13.9,3.614
26.86,6.715
9.584,3.3544
113.1,56.55
65.78,32.2322
239.7,105.468
25.632,3.8448
23.616,7.9704
8.26,3.7996
76.58,38.29
8.8,4.224
590.352,206.6232
5.58,0.1674
25.02,10.5084
452.55,22.6275
17.76,4.9728
302.384,30.2384
146.352,-5.4882
7.9,2.054
902.712,33.8517
53.97,15.1116
33.92,13.2288
21.81,5.8887
91.6,26.564
150.98,43.7842
137.25,63.135
11.52,5.4144
18.272,5.9384
153.728,53.8048
12.224,4.4312
167.944,50.3832
45.99,13.3371
535.41,160.623
6.096,2.0574
45.36,21.7728
47.12,20.7328
31.36,15.68
47.616,3.5712
23.48,8.218
62.79,-166.3935
28.44,4.266
134.376,6.7188
589.9,147.475
542.94,141.1644
2879.952,1007.9832
90.48,33.93
77.55,21.714
8.832,-1.9872
177.536,62.1376
258.48,-3.231
14.136,4.2408
77.55,20.163
24.88,6.9664
140.75,39.41
36.63,9.8901
17.14,6.1704
51.75,24.84
123.96,11.1564
586.398,34.494
80.98,3.2392
242.94,9.7176
123.92,33.4584
12.39,5.6994
47.3,12.298
1599.92,751.9624
11.09,5.4341
3.168,-2.5344
579.136,-28.9568
6.368,2.1492
558.4,41.88
145.764,-8.098
13.62,6.129
434.646,62.7822
440.19,206.8893
64.4,1.932
244.55,114.9385
195.76,97.88
11.76,5.7624
166.45,39.948
2.88,1.3536
45.248,3.9592
59.904,14.2272
23.696,6.5164
7.968,2.8884
18.2,2.0475
27.552,-0.3444
844.116,-36.1764
76.752,-9.594
3,1.05
7.506,-6.0048
16.56,5.796
79.92,34.3656
69.98,13.2962
11.06,-18.802
623.4648,-119.1918
772.68,-57.951
283.14,72.358
635.96,165.3496
118.99,33.3172
272.94,30.0234
15.008,1.5008
33.088,11.1672
80.98,3.2392
82.8,6.624
21.36,5.7672
62.048,20.1656
29.61,13.3245
863.928,86.3928
241.92,-56.448
163.88,-81.94
3.486,-2.7888
10.584,-2.3814
440.91,123.4548
5.715,-4.7625
51.968,10.3936
71.976,21.5928
242.352,-42.4116
221.92,77.672
8.448,2.64
29.52,14.4648
302.94,48.4704
142.36,38.4372
546.66,136.665
212.13,14.8491
5.248,0.5904
74.416,-14.8832
6.848,2.14
7.996,-6.9965
8.712,-19.602
65.17,18.8993
14.62,6.8714
173.24,17.324
895.92,302.373
130.71,39.213
11.68,3.0368
62.31,22.4316
0.852,-0.5964
36.288,12.7008
56.568,-74.9526
344.704,38.7792
201.584,20.1584
521.96,88.7332
8.22,2.2194
45.36,21.7728
947.17,9.4717
61.96,27.882
268.935,-209.7693
7.58,2.9562
14.73,7.2177
9.888,-6.9216
671.544,50.3658
1117.92,55.896
275.952,-37.9434
123.144,46.179
15.576,3.3099
212.64,99.9408
9.87,4.5402
53.25,20.7675
19.92,9.5616
658.746,146.388
